hero0,hero1,hero2,hero3,hero4,hero5,hero6,hero7,hero8,hero9,radiant_win
71,101,97,73,22,93,27,85,59,114,False
90,42,7,93,25,16,19,63,105,44,True
50,6,78,110,94,14,72,67,16,48,False
23,2,37,48,11,17,104,53,110,33,True
76,85,123,8,101,19,121,16,32,74,False
27,12,40,104,47,51,8,52,42,74,False
95,119,64,35,1,121,45,88,109,49,True
90,84,32,25,99,67,58,71,62,21,True
21,12,14,6,98,88,23,16,104,62,True
91,4,63,35,33,14,84,74,48,23,True
69,9,46,25,47,105,129,126,8,14,True
19,53,54,2,26,129,11,50,70,71,False
14,20,6,21,85,74,8,121,4,50,True
22,68,42,121,93,120,47,112,74,48,False
12,85,52,88,10,123,14,7,44,59,True
36,62,93,96,7,51,112,9,54,22,False
94,9,53,98,36,126,40,129,10,101,False
8,46,88,114,31,68,69,39,109,75,True
123,14,25,69,62,102,13,129,119,112,False
128,104,26,27,18,121,12,79,81,35,False
121,56,97,9,104,87,41,7,120,74,False
73,44,81,67,71,70,27,25,74,12,True
7,83,41,35,40,111,75,42,55,114,True
47,99,41,27,68,9,95,121,28,83,False
123,87,40,129,48,99,26,8,22,14,False
71,53,129,64,7,27,93,13,19,84,False
44,47,42,110,14,86,99,70,13,22,True
17,59,113,5,103,82,11,105,74,48,False
50,6,99,88,35,59,47,93,64,74,True
46,95,50,35,78,96,106,44,75,110,False
26,68,67,16,49,40,128,50,105,42,True
35,21,6,10,26,27,31,22,99,93,True
52,96,113,4,36,47,22,25,43,10,False
21,37,28,8,19,97,104,25,26,63,False
109,10,99,128,6,102,8,23,37,26,False
6,28,35,126,32,64,38,99,93,26,False
76,30,5,21,26,114,123,94,50,56,False
96,10,7,44,71,30,4,14,114,112,True
50,86,49,1,74,22,99,70,23,107,False
71,49,84,14,12,35,99,18,48,7,False
49,9,27,44,73,112,26,41,56,47,True
28,104,26,88,21,16,84,75,48,40,False
78,67,63,62,86,8,61,31,59,32,True
48,99,62,123,28,72,26,76,2,50,False
105,34,12,63,33,8,35,27,21,16,False
12,101,25,108,48,31,41,20,112,74,True
26,67,11,56,5,107,87,41,74,59,True
70,123,112,23,120,49,1,5,9,34,False
68,21,14,74,13,11,48,135,86,75,False
104,30,12,44,35,51,2,56,26,75,False
113,44,53,49,18,119,8,5,63,28,False
14,45,72,112,4,8,67,47,37,126,True
105,18,59,31,1,40,129,17,111,42,True
67,86,19,6,13,18,101,96,30,9,True
83,16,104,34,27,54,30,14,42,69,False
113,90,48,88,14,135,72,91,21,26,False
75,76,68,106,3,51,128,95,32,47,False
93,8,11,20,39,114,49,1,63,35,False
25,64,104,68,21,14,101,61,120,42,False
26,44,104,37,28,110,20,102,13,8,False
70,10,5,50,126,119,8,107,97,106,False
120,20,25,102,26,86,75,90,67,28,True
25,35,105,14,32,20,67,49,11,121,True
107,49,32,35,26,84,39,114,93,101,True
120,104,31,67,14,47,26,98,21,56,True
14,22,1,45,99,4,25,5,21,48,True
113,2,6,74,86,108,8,15,14,3,True
54,4,25,28,84,12,2,68,53,89,False
101,123,44,4,27,26,39,87,12,14,True
67,74,2,22,68,107,16,84,94,93,True
101,72,74,16,97,25,113,120,121,51,True
21,30,12,44,72,62,64,7,36,54,False
15,35,109,21,54,120,41,36,100,104,False
71,39,46,120,106,99,95,35,126,8,True
72,49,21,111,14,42,22,8,64,30,True
58,93,2,10,73,128,102,26,44,95,False
28,74,40,1,21,62,100,113,30,114,True
68,25,70,53,99,81,95,37,43,75,True
11,120,8,37,129,36,5,93,96,75,True
44,35,20,128,74,126,112,109,84,89,False
119,112,27,120,63,5,12,74,99,9,True
64,98,84,94,34,1,86,85,81,48,True
11,8,9,74,28,75,86,6,22,29,True
18,33,99,73,88,69,36,50,51,21,True
123,47,26,67,59,27,94,96,46,31,True
75,16,5,84,120,67,69,121,9,56,False
88,93,35,29,101,59,44,75,68,83,False
99,17,123,95,37,22,42,110,30,81,True
17,37,104,103,44,35,14,51,105,62,False
41,112,74,20,21,84,129,93,71,46,False
121,95,37,7,22,50,14,47,35,42,True
81,111,112,11,42,96,39,53,4,6,False
11,123,74,40,35,2,114,26,128,52,True
104,53,47,26,23,9,17,19,38,61,True
33,54,48,32,14,97,44,112,26,11,True
119,1,21,14,32,97,94,9,11,35,True
16,33,54,76,5,2,11,86,26,63,True
26,11,99,112,8,63,86,89,50,113,True
114,135,25,65,21,63,87,81,27,106,False
48,6,7,94,110,70,58,33,8,21,True
6,90,86,98,47,128,102,34,119,67,True
76,12,9,59,112,27,53,48,16,67,False
6,97,102,2,21,1,100,107,73,39,True
50,26,114,8,27,94,36,84,19,35,False
41,31,114,74,121,84,105,50,62,88,True
6,35,89,126,57,26,90,80,16,47,True
98,111,50,67,52,120,30,79,88,33,True
105,110,21,44,121,15,114,76,23,31,True
50,35,89,84,101,54,113,4,64,80,True
67,26,99,86,47,25,93,102,23,70,True
68,13,28,67,26,17,99,93,88,86,True
30,48,45,18,63,44,5,112,135,101,False
88,22,91,80,70,25,57,36,11,8,False
74,112,14,35,17,97,119,4,34,75,True
85,13,73,1,87,8,12,126,23,70,True
41,48,30,100,21,78,128,97,35,69,False
100,26,54,74,35,5,8,45,98,13,True
17,23,5,8,30,25,101,1,105,87,True
99,47,54,96,89,4,64,29,45,9,True
22,30,88,2,67,46,18,123,58,98,True
39,35,47,103,14,58,99,6,21,34,False
2,16,27,6,101,5,102,41,74,84,True
42,101,26,59,94,90,105,73,108,46,False
99,59,58,44,28,1,15,22,14,48,True
36,9,51,121,44,14,12,84,58,22,False
11,135,72,89,64,120,2,33,49,81,False
60,71,77,41,22,35,97,9,54,34,False
17,13,74,10,42,7,87,41,68,45,True
29,128,48,66,45,73,68,19,26,5,False
11,1,7,25,88,26,99,52,32,135,True
93,21,48,77,112,28,9,6,126,135,False
63,90,83,76,135,8,54,86,89,69,True
41,50,14,94,112,70,35,87,30,102,False
26,35,81,2,94,27,31,42,21,11,True
95,14,56,84,27,63,8,70,93,99,True
20,48,74,26,29,129,59,32,68,33,True
42,27,6,25,74,128,5,113,119,19,True
14,114,26,20,16,74,42,121,105,129,False
74,54,68,84,15,87,28,18,50,12,False
25,90,95,105,84,43,54,53,104,74,False
39,25,47,31,49,29,75,67,30,68,True
44,47,53,49,90,61,27,48,26,74,False
47,114,54,88,113,75,104,109,39,48,True
5,121,32,63,18,46,59,4,74,23,False
123,84,45,48,23,109,39,58,32,8,False
23,68,48,10,86,11,101,108,112,99,True
51,44,110,53,101,14,20,94,35,21,True
35,57,123,68,33,72,25,2,43,48,False
14,120,53,30,67,128,73,47,129,45,True
14,12,119,108,34,2,48,75,11,30,True
129,109,84,25,35,32,100,74,60,30,True
1,63,7,59,30,5,31,112,16,46,False
40,6,3,74,129,70,121,27,44,35,True
12,106,27,16,95,59,41,93,5,22,False
86,65,74,99,41,120,6,30,76,63,False
43,8,81,5,80,75,35,73,14,7,False
121,5,11,16,41,81,1,68,105,74,False
71,101,97,73,22,93,27,85,59,114,False
90,42,7,93,25,16,19,63,105,44,True
50,6,78,110,94,14,72,67,16,48,False
23,2,37,48,11,17,104,53,110,33,True
76,85,123,8,101,19,121,16,32,74,False
27,12,40,104,47,51,8,52,42,74,False
95,119,64,35,1,121,45,88,109,49,True
90,84,32,25,99,67,58,71,62,21,True
21,12,14,6,98,88,23,16,104,62,True
91,4,63,35,33,14,84,74,48,23,True
11,50,48,71,129,59,2,6,34,14,False
73,114,84,18,27,105,54,14,21,6,True
35,6,56,84,126,120,74,29,86,95,True
99,27,71,54,11,87,93,46,31,98,False
50,2,32,14,21,101,69,47,74,9,True
40,17,70,111,26,83,85,8,74,135,True
6,8,95,2,110,35,63,42,119,23,False
23,18,83,57,50,19,7,96,101,49,True
23,51,27,44,123,86,74,9,129,12,True
110,61,48,23,30,14,123,41,68,46,True
36,84,1,39,97,68,44,113,112,8,True
2,81,47,27,73,4,77,26,76,14,False
93,46,28,30,86,74,121,63,41,23,True
26,14,82,114,95,62,59,91,32,70,True
106,49,83,35,112,123,9,27,100,22,False
37,21,5,74,8,67,9,68,73,126,True
14,109,35,108,90,37,102,8,97,62,False
101,50,110,55,103,40,81,16,11,102,False
18,15,2,74,84,82,25,27,32,28,False
30,14,8,35,106,46,10,54,26,111,True
90,54,46,97,5,105,16,30,48,13,True
5,67,58,135,21,30,95,1,61,9,True
65,84,13,47,80,75,76,93,5,105,False
98,97,7,5,70,11,60,67,128,112,True
104,110,8,64,45,26,21,97,41,7,True
21,123,84,20,71,113,62,33,35,85,False
83,49,26,14,128,114,87,9,47,63,False
19,31,51,56,22,28,3,39,30,48,True
81,86,121,89,129,112,123,13,6,33,False
112,8,49,68,13,111,93,123,106,71,True
5,106,1,31,135,21,26,2,4,55,True
42,12,107,114,111,27,88,7,8,96,True
14,1,7,2,128,67,76,4,17,52,False
112,12,1,109,4,64,13,81,48,49,False
73,100,14,49,82,112,85,33,47,48,False
9,128,64,44,32,68,67,27,20,14,False
41,29,90,26,39,35,14,33,135,40,False
36,94,114,97,123,96,84,102,48,119,False
26,76,44,50,129,104,6,123,56,68,False
32,34,29,26,74,99,14,64,72,126,False
59,21,88,47,11,35,39,18,105,99,False
70,14,75,68,73,119,5,35,29,101,True
101,8,35,109,61,4,44,84,12,135,False
18,99,27,93,74,73,84,81,10,31,True
121,123,6,107,129,46,8,84,104,75,False
74,99,37,14,105,9,22,43,34,94,False
74,120,88,42,123,86,21,13,12,20,True
9,8,22,43,110,74,70,88,5,47,True
73,35,26,114,25,99,102,98,81,94,False
16,17,43,2,5,74,20,6,29,14,True
68,54,17,56,105,114,19,64,37,104,False
26,56,49,104,5,30,120,48,16,27,False
35,84,56,85,93,42,99,63,129,14,False
98,45,1,75,22,51,35,88,126,21,True
14,98,26,35,93,135,67,94,62,30,False
50,44,123,96,112,72,107,23,14,26,True
74,19,14,106,17,84,13,57,64,120,True
14,1,20,101,128,72,74,121,99,119,True
21,26,74,112,1,41,25,84,55,68,True
49,123,68,32,74,104,46,71,50,10,True
74,68,8,104,105,2,86,112,94,23,True
19,94,121,96,25,49,33,57,112,114,False
13,8,121,25,110,5,1,11,14,9,True
13,112,94,99,68,129,110,12,48,45,True
67,47,123,76,84,6,14,33,49,10,True
15,35,109,21,54,120,41,36,100,104,False
71,39,46,120,106,99,95,35,126,8,True
72,49,21,111,14,42,22,8,64,30,True
58,93,2,10,73,128,102,26,44,95,False
28,74,40,1,21,62,100,113,30,114,True
68,25,70,53,99,81,95,37,43,75,True
11,120,8,37,129,36,5,93,96,75,True
44,35,20,128,74,126,112,109,84,89,False
119,112,27,120,63,5,12,74,99,9,True
64,98,84,94,34,1,86,85,81,48,True
11,8,9,74,28,75,86,6,22,29,True
18,33,99,73,88,69,36,50,51,21,True
123,47,26,67,59,27,94,96,46,31,True
75,16,5,84,120,67,69,121,9,56,False
88,93,35,29,101,59,44,75,68,83,False
99,17,123,95,37,22,42,110,30,81,True
17,37,104,103,44,35,14,51,105,62,False
41,112,74,20,21,84,129,93,71,46,False
121,95,37,7,22,50,14,47,35,42,True
81,111,112,11,42,96,39,53,4,6,False
11,123,74,40,35,2,114,26,128,52,True
104,53,47,26,23,9,17,19,38,61,True
33,54,48,32,14,97,44,112,26,11,True
119,1,21,14,32,97,94,9,11,35,True
16,33,54,76,5,2,11,86,26,63,True
26,11,99,112,8,63,86,89,50,113,True
114,135,25,65,21,63,87,81,27,106,False
48,6,7,94,110,70,58,33,8,21,True
6,90,86,98,47,128,102,34,119,67,True
76,12,9,59,112,27,53,48,16,67,False
35,76,21,71,1,65,8,14,25,55,False
44,16,35,75,28,123,121,10,49,84,False
108,26,113,101,36,23,94,27,104,110,True
43,46,58,14,56,2,95,27,69,1,True
37,101,14,36,20,67,49,2,96,5,False
21,22,95,85,23,64,49,73,70,7,True
45,48,28,112,71,126,74,84,8,33,True
9,84,74,73,123,96,14,49,35,57,True
112,34,21,8,26,16,55,6,39,9,True
96,30,6,5,8,70,21,86,112,2,True
16,70,47,50,36,14,26,100,1,76,True
30,8,56,23,128,54,107,86,35,33,True
13,98,79,70,61,126,12,19,22,123,False
1,25,29,8,49,95,104,79,96,58,False
73,89,14,30,43,114,11,81,5,112,True
57,96,119,67,46,6,69,111,35,79,False
89,34,49,62,107,2,101,75,74,29,True
1,68,27,8,30,46,86,72,31,6,True
8,74,64,9,96,109,2,46,68,120,True
33,73,35,11,37,69,106,76,22,71,True
48,27,34,16,37,113,104,9,106,87,True
25,105,126,14,67,1,129,30,121,34,True
35,114,72,75,36,105,12,60,33,120,True
27,41,36,114,6,69,111,17,60,39,True
12,26,68,104,25,119,41,36,101,14,False
25,55,109,41,126,40,17,14,72,12,False
83,47,72,46,105,112,15,1,22,9,True
59,8,68,50,120,11,14,22,30,41,True
29,26,9,74,6,23,14,105,123,48,True
17,29,12,123,50,21,109,26,74,99,True
4,42,61,22,39,84,20,114,8,2,False
9,14,105,26,1,44,17,5,96,56,False
73,47,29,67,22,4,99,55,41,50,True
22,35,89,26,47,61,6,44,14,121,True
85,21,112,42,13,123,111,39,73,14,True
14,105,68,18,21,84,47,54,48,50,False
83,8,74,13,42,119,26,129,90,6,True
97,41,5,14,9,109,29,123,112,30,True
21,14,29,27,48,25,109,10,102,63,True
104,109,112,52,35,62,16,101,42,64,False
8,74,87,69,86,41,99,35,14,31,True
123,61,94,91,14,86,98,106,26,10,True
114,2,69,26,98,44,94,23,112,101,True
6,39,14,45,129,44,25,31,48,19,True
107,52,4,90,48,6,2,84,46,101,False
73,98,86,93,71,14,17,47,70,26,True
112,107,18,13,48,84,129,12,34,110,True
112,11,26,23,18,46,69,25,93,33,True
108,128,44,78,28,94,47,68,104,25,True
68,43,34,63,4,22,74,45,27,99,True
8,46,68,74,29,16,75,18,26,27,False
94,8,90,71,99,28,19,123,74,72,False
104,26,20,46,14,22,2,9,93,121,True
30,25,121,32,47,94,41,50,53,102,True
67,75,104,26,21,1,23,48,109,84,True
2,17,51,93,26,53,42,119,41,7,False
16,87,93,74,56,88,102,75,1,13,True
8,56,18,14,46,66,109,4,7,83,False
8,2,68,123,17,28,11,6,22,83,True
7,61,48,105,53,62,12,44,54,52,False
61,6,84,21,68,44,31,22,74,53,True
67,101,25,62,84,32,121,4,9,57,True
8,111,85,36,26,90,34,67,16,14,False
74,108,7,44,17,123,5,114,99,113,True
9,48,68,22,129,87,98,12,51,11,False
99,21,19,44,97,64,35,45,95,29,True
6,21,104,114,50,119,112,36,32,102,False
135,8,123,86,11,1,99,68,119,13,True
35,85,28,112,1,105,16,23,119,67,False
33,68,41,72,48,86,83,67,13,14,True
23,129,34,44,5,54,60,119,21,11,False
11,50,48,71,129,59,2,6,34,14,False
73,114,84,18,27,105,54,14,21,6,True
35,6,56,84,126,120,74,29,86,95,True
99,27,71,54,11,87,93,46,31,98,False
50,2,32,14,21,101,69,47,74,9,True
40,17,70,111,26,83,85,8,74,135,True
6,8,95,2,110,35,63,42,119,23,False
23,18,83,57,50,19,7,96,101,49,True
23,51,27,44,123,86,74,9,129,12,True
110,61,48,23,30,14,123,41,68,46,True
36,84,1,39,97,68,44,113,112,8,True
2,81,47,27,73,4,77,26,76,14,False
93,46,28,30,86,74,121,63,41,23,True
26,14,82,114,95,62,59,91,32,70,True
106,49,83,35,112,123,9,27,100,22,False
37,21,5,74,8,67,9,68,73,126,True
14,109,35,108,90,37,102,8,97,62,False
101,50,110,55,103,40,81,16,11,102,False
18,15,2,74,84,82,25,27,32,28,False
30,14,8,35,106,46,10,54,26,111,True
90,54,46,97,5,105,16,30,48,13,True
5,67,58,135,21,30,95,1,61,9,True
65,84,13,47,80,75,76,93,5,105,False
107,64,94,91,6,54,99,93,70,109,True
84,109,86,16,30,6,50,33,87,34,False
74,27,15,14,70,54,99,40,62,83,False
128,93,26,20,9,21,30,90,68,95,True
5,93,20,44,106,50,69,14,53,75,False
25,41,99,129,58,14,75,11,4,26,True
10,113,93,32,84,107,67,33,22,14,False
19,27,49,83,8,99,52,109,71,35,False
99,19,46,72,52,30,11,55,68,10,False
65,106,9,76,57,14,75,74,95,2,False
49,22,75,41,40,48,21,46,93,30,False
135,46,69,40,88,121,8,106,114,78,False
26,4,27,1,74,75,52,48,16,129,True
4,96,63,114,35,39,49,123,22,10,False
100,32,20,89,21,55,16,99,120,86,False
70,37,29,97,9,94,99,23,75,101,False
98,31,6,25,93,135,3,49,94,111,True
93,128,101,11,14,58,28,34,44,84,True
123,47,49,26,6,29,74,75,68,93,False
96,14,6,63,39,47,81,84,68,54,True
34,8,25,71,47,86,74,99,35,50,True
9,96,8,21,105,75,120,112,51,1,True
87,94,99,56,123,83,10,8,28,53,False
28,72,35,62,1,13,76,106,48,50,False
123,2,6,20,26,81,93,36,58,40,False
11,100,75,15,35,36,123,6,33,21,True
99,50,109,21,86,25,46,49,68,83,False
87,1,28,62,14,16,94,90,9,33,True
22,68,104,48,14,40,42,114,75,39,False
11,105,77,8,119,70,67,91,35,16,True
43,90,96,29,11,53,46,93,14,75,False
16,41,34,91,21,8,25,7,32,88,True
14,51,22,129,44,69,33,34,41,35,True
60,47,72,84,100,22,5,32,29,44,False
111,95,135,76,50,27,42,129,23,37,False
6,84,16,85,53,26,93,48,14,42,False
6,45,31,13,96,33,2,67,17,105,False
64,46,22,59,5,4,40,62,14,123,False
40,46,19,48,63,36,59,5,81,14,True
120,26,4,62,48,113,88,21,86,25,False
53,52,86,64,8,97,54,114,74,103,False
20,47,71,91,107,98,42,5,35,11,False
56,75,96,18,11,63,47,85,28,104,True
2,25,95,75,84,50,22,32,16,27,True
46,35,86,42,13,68,123,32,51,101,False
126,11,50,7,23,93,2,84,81,102,False
44,86,4,26,12,61,96,48,63,19,True
84,14,25,34,71,119,74,99,40,35,False
14,20,11,18,121,84,76,15,9,72,False
25,14,26,101,71,11,12,1,50,111,False
1,46,5,30,100,79,11,16,49,84,True
5,23,64,81,71,25,10,74,29,84,True
34,9,25,48,60,99,94,11,26,87,True
105,17,14,36,89,46,28,27,95,63,True
79,68,44,36,70,2,61,84,58,42,False
30,35,55,34,93,62,49,22,61,12,False
111,114,96,74,35,4,22,63,29,25,True
123,14,53,12,39,108,68,11,4,88,False
120,42,126,53,27,1,51,10,68,14,False
25,93,76,120,47,104,14,101,129,13,False
59,74,33,12,35,60,123,41,95,14,True
87,99,31,11,113,119,72,25,2,91,False
70,46,29,18,26,105,40,41,35,14,True
63,50,21,74,41,70,90,10,111,51,False
30,16,27,32,2,93,76,75,128,11,False
64,7,11,6,61,109,94,35,49,34,False
86,94,69,62,22,35,14,74,84,48,False
39,70,4,112,74,40,28,1,68,59,True
74,35,110,26,32,12,88,84,121,21,False
14,71,48,13,25,123,8,54,106,120,True
2,41,26,97,105,114,40,28,128,62,True
35,76,21,71,1,65,8,14,25,55,False
44,16,35,75,28,123,121,10,49,84,False
108,26,113,101,36,23,94,27,104,110,True
43,46,58,14,56,2,95,27,69,1,True
37,101,14,36,20,67,49,2,96,5,False
21,22,95,85,23,64,49,73,70,7,True
45,48,28,112,71,126,74,84,8,33,True
9,84,74,73,123,96,14,49,35,57,True
112,34,21,8,26,16,55,6,39,9,True
96,30,6,5,8,70,21,86,112,2,True
16,70,47,50,36,14,26,100,1,76,True
30,8,56,23,128,54,107,86,35,33,True
13,98,79,70,61,126,12,19,22,123,False
1,25,29,8,49,95,104,79,96,58,False
73,89,14,30,43,114,11,81,5,112,True
57,96,119,67,46,6,69,111,35,79,False
89,34,49,62,107,2,101,75,74,29,True
1,68,27,8,30,46,86,72,31,6,True
8,74,64,9,96,109,2,46,68,120,True
33,73,35,11,37,69,106,76,22,71,True
48,27,34,16,37,113,104,9,106,87,True
25,105,126,14,67,1,129,30,121,34,True
35,114,72,75,36,105,12,60,33,120,True
27,41,36,114,6,69,111,17,60,39,True
12,26,68,104,25,119,41,36,101,14,False
25,55,109,41,126,40,17,14,72,12,False
8,11,14,121,43,129,1,105,84,10,False
32,20,14,89,13,8,46,84,85,108,True
112,50,88,22,48,12,107,26,102,49,False
22,1,120,35,26,104,16,40,113,14,False
98,9,81,33,75,11,20,74,8,104,False
82,101,32,119,20,86,105,59,1,99,False
14,75,59,16,58,26,51,63,7,23,True
65,93,45,33,51,31,81,46,79,129,True
11,121,10,58,51,110,56,81,123,62,False
74,26,105,51,54,6,87,41,84,99,True
111,102,28,1,6,44,53,103,67,25,False
21,93,26,94,123,77,67,7,84,35,True
42,50,101,94,46,57,105,104,11,12,True
36,23,7,43,44,97,70,41,39,16,False
112,23,42,17,129,126,26,62,109,36,True
69,54,26,53,30,21,9,2,70,121,True
86,22,36,35,102,111,46,120,3,41,False
17,27,12,98,62,52,22,20,40,31,False
112,22,93,86,29,97,99,84,48,5,True
25,86,84,1,62,6,46,121,29,50,False
63,74,33,60,126,84,31,93,14,28,False
48,25,135,41,91,42,84,1,39,114,True
35,84,41,57,121,13,27,7,2,67,False
98,32,14,16,107,104,99,101,89,119,False
26,19,93,123,84,67,9,102,35,7,True
25,104,11,41,84,121,97,30,21,10,False
84,63,88,11,96,76,113,98,12,119,False
119,69,36,47,41,89,105,111,135,35,True
83,108,11,5,8,114,67,104,50,84,False
94,14,7,119,8,10,85,99,34,126,False
97,112,6,49,10,64,93,26,51,14,True
47,5,8,48,50,72,26,12,70,43,True
84,112,13,8,69,93,33,71,14,103,False
104,97,88,48,74,2,62,70,121,21,False
86,81,26,60,65,101,98,14,89,121,True
21,98,105,59,83,7,36,50,108,63,False
2,80,35,89,84,75,23,74,90,26,True
9,25,48,51,50,59,95,34,123,97,True
93,104,6,40,96,100,45,54,126,109,False
104,14,50,69,123,70,45,58,99,56,True
83,101,30,25,75,22,21,14,123,35,False
71,8,119,25,40,61,41,48,128,80,True
74,10,67,128,88,42,30,76,68,45,False
14,26,17,8,45,101,104,1,43,35,False
64,35,86,42,33,41,70,100,25,59,True
121,6,94,2,22,70,62,88,59,96,True
47,87,14,113,25,41,74,16,128,21,True
135,48,20,89,101,39,129,42,34,8,True
104,5,44,91,32,99,25,89,35,21,True
53,94,26,95,35,47,84,51,119,1,False
46,26,74,104,25,105,9,49,63,126,False
33,6,21,51,40,102,50,70,84,74,False
14,81,45,64,28,35,30,26,44,76,False
48,14,11,21,114,19,6,50,54,4,True
10,100,25,14,99,85,112,69,74,41,False
16,41,17,123,68,22,119,120,8,88,True
89,16,121,32,58,11,33,97,22,42,True
101,36,41,32,86,39,44,8,14,90,False
121,27,21,106,58,109,5,36,105,49,False
44,71,98,74,91,121,35,63,14,126,True
11,13,27,15,70,52,42,99,100,25,False
98,84,106,6,36,96,70,73,27,107,False
121,14,59,81,62,41,84,45,99,28,True
63,62,54,1,22,14,52,34,17,8,True
32,8,47,94,26,72,52,7,23,1,False
107,64,94,91,6,54,99,93,70,109,True
84,109,86,16,30,6,50,33,87,34,False
74,27,15,14,70,54,99,40,62,83,False
128,93,26,20,9,21,30,90,68,95,True
5,93,20,44,106,50,69,14,53,75,False
25,41,99,129,58,14,75,11,4,26,True
10,113,93,32,84,107,67,33,22,14,False
19,27,49,83,8,99,52,109,71,35,False
99,19,46,72,52,30,11,55,68,10,False
65,106,9,76,57,14,75,74,95,2,False
49,22,75,41,40,48,21,46,93,30,False
135,46,69,40,88,121,8,106,114,78,False
26,4,27,1,74,75,52,48,16,129,True
4,96,63,114,35,39,49,123,22,10,False
100,32,20,89,21,55,16,99,120,86,False
70,37,29,97,9,94,99,23,75,101,False
98,31,6,25,93,135,3,49,94,111,True
93,128,101,11,14,58,28,34,44,84,True
123,47,49,26,6,29,74,75,68,93,False
96,14,6,63,39,47,81,84,68,54,True
34,8,25,71,47,86,74,99,35,50,True
9,96,8,21,105,75,120,112,51,1,True
87,94,99,56,123,83,10,8,28,53,False
28,72,35,62,1,13,76,106,48,50,False
123,2,6,20,26,81,93,36,58,40,False
11,100,75,15,35,36,123,6,33,21,True
99,50,109,21,86,25,46,49,68,83,False
87,1,28,62,14,16,94,90,9,33,True
22,68,104,48,14,40,42,114,75,39,False
11,105,77,8,119,70,67,91,35,16,True
43,90,96,29,11,53,46,93,14,75,False
129,30,49,54,14,7,25,41,46,101,True
75,81,46,42,62,4,27,5,44,56,False
41,27,86,129,22,108,34,12,64,35,False
16,48,15,26,14,22,112,41,39,6,True
50,35,47,48,2,102,30,11,18,107,False
50,8,94,53,51,19,11,14,58,6,True
5,57,85,6,114,12,50,100,15,105,False
18,46,10,30,31,6,98,22,50,84,False
45,25,105,63,14,110,75,13,100,94,True
88,5,94,123,107,26,53,110,114,6,False
8,47,113,90,87,119,26,32,14,31,False
73,121,102,52,128,48,103,44,39,111,False
135,120,18,64,71,1,65,31,12,96,True
2,40,67,64,30,35,101,41,72,95,True
8,99,31,65,121,35,84,93,59,30,True
56,120,25,54,9,11,68,94,119,35,True
106,119,8,86,18,14,108,114,126,75,False
72,35,49,70,93,101,22,123,63,28,True
101,114,59,9,104,123,64,25,94,62,True
88,35,43,59,52,93,14,84,80,47,False
15,18,12,26,68,35,105,22,99,36,True
23,64,68,70,104,22,107,6,27,28,False
90,47,48,87,2,106,104,34,9,6,False
6,87,29,39,109,30,44,47,97,105,True
98,26,48,70,121,45,93,59,47,96,False
25,44,40,135,11,26,42,47,34,114,False
98,123,93,85,14,74,5,48,2,6,False
74,123,51,26,56,6,75,16,106,111,False
43,74,1,67,26,42,2,21,14,10,False
8,45,44,128,41,26,67,72,106,74,True
22,30,54,66,108,105,14,6,99,67,True
39,23,121,14,8,21,81,42,27,9,True
80,58,25,32,8,76,126,6,23,14,True
11,46,99,30,21,73,67,123,35,75,True
104,13,7,30,44,4,84,114,47,57,True
123,119,32,111,74,31,29,43,35,11,False
129,74,6,106,14,104,101,46,8,21,True
14,1,48,16,2,6,123,35,49,98,True
103,35,18,14,101,6,84,85,56,28,False
21,86,44,19,129,98,25,64,80,14,True
84,1,46,119,9,102,32,67,123,114,False
27,12,16,33,49,74,93,5,14,87,True
101,27,128,29,94,100,10,81,71,90,True
21,15,42,26,35,22,36,54,50,88,False
46,21,49,53,128,69,25,70,123,106,False
32,128,94,44,99,36,26,64,46,8,False
121,75,85,52,8,101,14,68,41,9,False
99,84,67,26,17,112,123,23,76,48,True
97,87,94,70,7,47,121,99,54,26,True
34,121,96,88,48,33,42,99,31,47,True
23,4,42,17,81,99,90,85,9,93,True
14,53,67,99,21,19,93,34,54,68,True
21,99,23,113,86,44,129,10,31,25,False
106,14,52,20,34,113,53,49,42,26,False
105,2,84,114,44,18,36,21,35,112,True
14,13,42,75,93,46,85,43,59,18,True
32,84,30,29,94,49,27,22,74,41,False
47,6,38,14,30,25,46,112,1,104,True
98,25,123,27,44,107,51,70,73,30,False
67,14,126,97,129,42,15,40,30,46,False
58,21,114,9,28,68,94,49,106,84,False
85,41,76,66,14,74,18,90,17,51,False
22,46,72,33,74,86,41,14,35,92,True
4,20,78,86,44,83,23,21,19,1,False
